id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role
ts328446,They Call Me Magic,SHOW,"Earvin “Magic” Johnson is an icon for the ages—from humble beginnings to the Dream Team to business titan. Featuring candid interviews with teammates, rivals, family, friends, and more, this docuseries charts the life and career of a legend.",2022,TV-MA,60,"['documentation', 'sport']",['US'],1.0,tt17736322,7.7,1228.0,4.797,7.5,20051,Shaquille O'Neal,Self,ACTOR
ts328446,They Call Me Magic,SHOW,"Earvin “Magic” Johnson is an icon for the ages—from humble beginnings to the Dream Team to business titan. Featuring candid interviews with teammates, rivals, family, friends, and more, this docuseries charts the life and career of a legend.",2022,TV-MA,60,"['documentation', 'sport']",['US'],1.0,tt17736322,7.7,1228.0,4.797,7.5,9783,LL Cool J,Self,ACTOR
ts328446,They Call Me Magic,SHOW,"Earvin “Magic” Johnson is an icon for the ages—from humble beginnings to the Dream Team to business titan. Featuring candid interviews with teammates, rivals, family, friends, and more, this docuseries charts the life and career of a legend.",2022,TV-MA,60,"['documentation', 'sport']",['US'],1.0,tt17736322,7.7,1228.0,4.797,7.5,3835,Jimmy Kimmel,Self,ACTOR
ts328446,They Call Me Magic,SHOW,"Earvin “Magic” Johnson is an icon for the ages—from humble beginnings to the Dream Team to business titan. Featuring candid interviews with teammates, rivals, family, friends, and more, this docuseries charts the life and career of a legend.",2022,TV-MA,60,"['documentation', 'sport']",['US'],1.0,tt17736322,7.7,1228.0,4.797,7.5,66895,Dwyane Wade,Self,ACTOR
ts328446,They Call Me Magic,SHOW,"Earvin “Magic” Johnson is an icon for the ages—from humble beginnings to the Dream Team to business titan. Featuring candid interviews with teammates, rivals, family, friends, and more, this docuseries charts the life and career of a legend.",2022,TV-MA,60,"['documentation', 'sport']",['US'],1.0,tt17736322,7.7,1228.0,4.797,7.5,993403,Grant Hill,Self,ACTOR
ts328446,They Call Me Magic,SHOW,"Earvin “Magic” Johnson is an icon for the ages—from humble beginnings to the Dream Team to business titan. Featuring candid interviews with teammates, rivals, family, friends, and more, this docuseries charts the life and career of a legend.",2022,TV-MA,60,"['documentation', 'sport']",['US'],1.0,tt17736322,7.7,1228.0,4.797,7.5,22400,Danny Ainge,Self,ACTOR
ts317498,The Line,SHOW,"In covert modern warfare, the line between right and wrong has blurred. This docuseries examines the moral ambiguities of war as embodied by the 2018 case in which a U.S. Navy SEAL platoon accused its chief, Eddie Gallagher, of war crimes.",2021,TV-MA,56,"['war', 'documentation', 'crime']",['US'],1.0,tt14475988,7.7,941.0,4.411,8.0,2158104,Eddie Gallagher,Himself,ACTOR
ts317498,The Line,SHOW,"In covert modern warfare, the line between right and wrong has blurred. This docuseries examines the moral ambiguities of war as embodied by the 2018 case in which a U.S. Navy SEAL platoon accused its chief, Eddie Gallagher, of war crimes.",2021,TV-MA,56,"['war', 'documentation', 'crime']",['US'],1.0,tt14475988,7.7,941.0,4.411,8.0,111245,Jeff Zimbalist,,DIRECTOR
ts317498,The Line,SHOW,"In covert modern warfare, the line between right and wrong has blurred. This docuseries examines the moral ambiguities of war as embodied by the 2018 case in which a U.S. Navy SEAL platoon accused its chief, Eddie Gallagher, of war crimes.",2021,TV-MA,56,"['war', 'documentation', 'crime']",['US'],1.0,tt14475988,7.7,941.0,4.411,8.0,180215,Doug Shultz,,DIRECTOR
ts189056,Lisey's Story,SHOW,"A widow becomes the object of a dangerous stalker, obsessed with her husband's work.",2021,TV-MA,50,"['horror', 'thriller', 'drama', 'scifi', 'fantasy']",['US'],1.0,tt10151848,5.9,4987.0,11.835,6.1,1760,Julianne Moore,Lisey Landon,ACTOR
ts189056,Lisey's Story,SHOW,"A widow becomes the object of a dangerous stalker, obsessed with her husband's work.",2021,TV-MA,50,"['horror', 'thriller', 'drama', 'scifi', 'fantasy']",['US'],1.0,tt10151848,5.9,4987.0,11.835,6.1,5255,Clive Owen,Scott Landon,ACTOR
ts189056,Lisey's Story,SHOW,"A widow becomes the object of a dangerous stalker, obsessed with her husband's work.",2021,TV-MA,50,"['horror', 'thriller', 'drama', 'scifi', 'fantasy']",['US'],1.0,tt10151848,5.9,4987.0,11.835,6.1,2250,Jennifer Jason Leigh,Darla Debusher,ACTOR
ts189056,Lisey's Story,SHOW,"A widow becomes the object of a dangerous stalker, obsessed with her husband's work.",2021,TV-MA,50,"['horror', 'thriller', 'drama', 'scifi', 'fantasy']",['US'],1.0,tt10151848,5.9,4987.0,11.835,6.1,18687,Dane DeHaan,Jim Dooley,ACTOR
ts189056,Lisey's Story,SHOW,"A widow becomes the object of a dangerous stalker, obsessed with her husband's work.",2021,TV-MA,50,"['horror', 'thriller', 'drama', 'scifi', 'fantasy']",['US'],1.0,tt10151848,5.9,4987.0,11.835,6.1,2566,Joan Allen,Amanda Debusher,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,196626,Jenn Colella,Beverly / Annette / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,938694,Joel Hatch,Claude / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,2049516,Tony LePage,Kevin T. / Garth / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,2049612,Caesar Samayoa,Kevin J. / Ali / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,445303,Astrid Van Wieren,Beulah / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,2049562,Petrina Bromley,Bonnie / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,235950,Jim Walton,Nick / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,2049497,Sharon Wheatley,Diane / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,1985194,Emily Walton,Janice / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,872946,Q. Smith,Hannah / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,302183,De'Lon Grant,Bob / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,400394,Paul Whitty,Oz / Others,ACTOR
tm1093800,Come from Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,PG-13,107,"['comedy', 'drama']","['CA', 'US']",,tt7638556,8.6,2383.0,3.941,7.9,278687,Christopher Ashley,,DIRECTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,22998,Sidney Poitier,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,40112,Harry Belafonte,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,2809,Halle Berry,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,198,Morgan Freeman,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,67369,Nelson George,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,23055,Louis Gossett Jr.,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,18725,Katharine Houghton,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,34523,Quincy Jones,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,61868,Lenny Kravitz,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,31566,Spike Lee,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,55890,Lulu,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,11605,Robert Redford,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,531234,Joanna Shimkus,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,31286,Barbra Streisand,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,3776,Denzel Washington,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,24251,Oprah Winfrey,Self,ACTOR
tm1239630,Sidney,MOVIE,"This revealing documentary honors the legendary Sidney Poitier—iconic actor, filmmaker, and civil rights activist. Featuring interviews with Denzel Washington, Spike Lee, Halle Berry, and more.",2022,PG-13,106,['documentation'],['US'],,tt16977750,7.8,916.0,6.231,7.95,47097,Reginald Hudlin,,DIRECTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,887770,Lilli Cooper,Doc,ACTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,109159,John Tartaglia,Gobo Fraggle (voice),ACTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,15758,Dave Goelz,Boober Fraggle (voice),ACTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,82092,Karen Prell,Red Fraggle (voice),ACTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,4781,Donna Kimball,Mokey Fraggle (voice),ACTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,1973511,Jordan Lockhart,Wembley Fraggle (voice),ACTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,1429860,Andy Hayward,Pa Gorg (body) / Wrench / Featured Puppeteer / ...,ACTOR
ts237871,Fraggle Rock: Back to the Rock,SHOW,"Join Gobo, Red, Wembley, Mokey, Boober, and new Fraggle friends on hilarious, epic adventures about the magic that happens when we celebrate and care for our interconnected world.",2022,TV-G,27,"['animation', 'comedy', 'family']","['CA', 'US']",1.0,tt12397680,8.1,370.0,8.06,8.889,730149,Ali Eisner,Turbo / Featured Puppeteer / Balsam / ...,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,16720,Justin Timberlake,Eddie Palmer,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,1714118,Ryder Allen,Sam,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,5315,Juno Temple,Shelly,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,722776,Alisha Wainwright,Maggie Hayes,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,14248,June Squibb,Vivian Palmer,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,39764,Dean Winters,Jerry,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,28332,Wynn Everett,Lucille Coles,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,896,Jesse C. Boyd,Tommy Coles,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,109741,Charmin Lee,Judge Ellen Antheem,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,31114,Jake Brennan,Jake,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,3339,J.D. Evermore,Principal Forbes,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,22711,Stephen Louis Grush,Daryl Reed,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,1608,Lance E. Nichols,Sibs,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,606491,Stacie Davis,Social Worker,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,1714269,Carson Minniear,Toby Reed,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,31217,Theodus Crane,Parole Officer,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,1354227,Hero Hunter,Boy,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,632106,Nicholas X. Parsons,Ned,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,24160,Ray Gaspard,Pastor,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,1714085,Zonia Pelensky,Melissa,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,1779249,Molly Sue Harrison,Emily,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,4412,Dane Rhodes,Coles Senior,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,26630,Craig Sheffer,Bartender Cosimo,ACTOR
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,37016.0,16.279,8.0,4624,Fisher Stevens,,DIRECTOR
ts287796,The Me You Can't See,SHOW,Oprah Winfrey and Prince Harry join forces to guide honest discussions about mental health.,2021,TV-MA,62,['documentation'],['US'],1.0,tt14584186,5.5,1906.0,5.172,9.5,24251,Oprah Winfrey,Self,ACTOR
ts287796,The Me You Can't See,SHOW,Oprah Winfrey and Prince Harry join forces to guide honest discussions about mental health.,2021,TV-MA,62,['documentation'],['US'],1.0,tt14584186,5.5,1906.0,5.172,9.5,893802,Prince Harry,Self,ACTOR
ts288083,Watch the Sound with Mark Ronson,SHOW,"Oscar and Grammy Award-winning producer and artist Mark Ronson explores the intersection of technology and musical innovation with his heroes and fellow hitmakers—including Paul McCartney, DJ Premier, Charli XCX, Dave Grohl, and Questlove.",2021,,35,"['documentation', 'music']",['US'],1.0,tt14482570,8.0,713.0,5.754,7.857,8272,Mark Ronson,Self,ACTOR
tm1247677,Louis Armstrong's Black & Blues,MOVIE,"An intimate and revealing look at the world-changing musician, presented through a lens of archival footage and never-before-heard home recordings and personal conversations. This definitive documentary honors Armstrong's legacy as a founding father of jazz, one of the first internationally known and beloved stars, and a cultural ambassador of the United States.",2022,R,104,"['documentation', 'music']",['US'],,tt14447458,7.3,490.0,4.417,7.0,59979,Louis Armstrong,Self (archive footage),ACTOR
tm1247677,Louis Armstrong's Black & Blues,MOVIE,"An intimate and revealing look at the world-changing musician, presented through a lens of archival footage and never-before-heard home recordings and personal conversations. This definitive documentary honors Armstrong's legacy as a founding father of jazz, one of the first internationally known and beloved stars, and a cultural ambassador of the United States.",2022,R,104,"['documentation', 'music']",['US'],,tt14447458,7.3,490.0,4.417,7.0,44714,Nas,Self,ACTOR
tm1247677,Louis Armstrong's Black & Blues,MOVIE,"An intimate and revealing look at the world-changing musician, presented through a lens of archival footage and never-before-heard home recordings and personal conversations. This definitive documentary honors Armstrong's legacy as a founding father of jazz, one of the first internationally known and beloved stars, and a cultural ambassador of the United States.",2022,R,104,"['documentation', 'music']",['US'],,tt14447458,7.3,490.0,4.417,7.0,157370,Wynton Marsalis,Self,ACTOR
